4FGL J0732.7-4638,113.1774,-46.6488,  11.776,4.2970E-10,5.2365E-12,LogParabola,  2.6973,  2.3545,  0.4952,bcu,PKS 0731-465
4FGL J0733.0+4915,113.2659, 49.2568,   4.461,9.6578E-11,1.0769E-12,PowerLaw,  2.1105,  2.0844,  0.0439,bcu,TXS 0729+493
4FGL J0733.1+5910,113.2764, 59.1707,   9.109,1.9573E-10,2.4238E-12,PowerLaw,  2.3268,  2.2500,  0.1167,bcu,GB6 J0733+5909
4FGL J0733.4+5152,113.3619, 51.8798,  11.733,2.2726E-10,2.7777E-12,PowerLaw,  1.8147,  1.7714,  0.0391,bcu,NVSS J073326+515355
4FGL J0733.5-5445,113.3852,-54.7593,  15.680,5.0577E-10,5.7743E-12,PowerLaw,  2.1931,  2.1368,  0.0688,bcu,SUMSS J073334-544544
4FGL J0733.6+3649,113.4196, 36.8225,   7.660,1.9314E-10,2.4904E-12,PowerLaw,  2.3742,  2.3363,  0.0488,bcu,GB6 J0733+3650
4FGL J0733.7+0205c,113.4379,  2.0908,   3.981,1.5791E-10,2.6053E-12,PowerLaw,  2.5892,  2.4883,  0.2468,bcu,4C +02.20
4FGL J0733.7+4110,113.4481, 41.1706,  14.168,3.5958E-10,4.0181E-12,PowerLaw,  2.0006,  1.9280,  0.0518,bll,GB6 J0733+4111
4FGL J0733.8+0455,113.4722,  4.9282,  14.294,4.6564E-10,6.3871E-12,PowerLaw,  2.4368,  2.3488,  0.1185,fsrq,GB6 J0733+0456
4FGL J0734.0+5021,113.5245, 50.3572,  15.404,4.0464E-10,5.7645E-12,PowerLaw,  2.4714,  2.3940,  0.1570,fsrq,TXS 0730+504
4FGL J0734.3-4448,113.5959,-44.8145,   5.605,1.6735E-10,1.8735E-12,PowerLaw,  2.1315,  2.1554, -0.0306, , 
4FGL J0734.4-7711,113.6118,-77.1852,  23.274,9.9781E-10,9.2095E-12,LogParabola,  2.3201,  2.1789,  0.1199,bcu,PKS 0736-770
4FGL J0734.7-1559,113.6891,-15.9917,  57.500,5.5299E-09,4.6051E-11,PLSuperExpCutoff,  2.3503,  2.1798,  0.2784,PSR,PSR J0734-1559
4FGL J0736.9-3231,114.2396,-32.5303,  14.656,8.7768E-10,1.0063E-11,LogParabola,  2.5362,  2.5179,  0.3286, , 
4FGL J0737.3-8247,114.3469,-82.7868,  16.788,5.2310E-10,5.9126E-12,PowerLaw,  1.9575,  1.8901,  0.0663,bcu,SUMSS J073706-824836
4FGL J0737.4+6535,114.3737, 65.5912,   6.671,1.2181E-10,1.3536E-12,PowerLaw,  2.0452,  2.1018, -0.0685, , 
4FGL J0737.7-8047,114.4302,-80.7947,   4.855,9.6622E-11,1.2274E-12,PowerLaw,  1.7673,  1.7448,  0.0316, , 
4FGL J0738.1+1742,114.5387, 17.7066,  77.214,6.2917E-09,5.8673E-11,LogParabola,  2.0335,  1.9796,  0.0604,bll,PKS 0735+17
4FGL J0738.4+1539,114.6058, 15.6602,   4.610,1.0704E-10,1.2241E-12,PowerLaw,  1.9266,  1.5207,  0.5889,bcu,NVSS J073824+153839
4FGL J0738.6+1311,114.6560, 13.1846,   5.898,1.6349E-10,2.7220E-12,PowerLaw,  2.5959,  2.5978, -0.0262, , 
4FGL J0739.2+0137,114.8200,  1.6216,  87.055,4.8351E-09,5.8206E-11,LogParabola,  2.4111,  2.3132,  0.0950,fsrq,PKS 0736+01
4FGL J0739.6-4530,114.9093,-45.5041,   4.374,1.8804E-10,3.0896E-12,PowerLaw,  2.5861,  2.3717,  0.2042, , 
4FGL J0739.7+1743,114.9486, 17.7233,   4.588,2.9905E-10,4.7884E-12,PowerLaw,  2.5667,  2.6193,  0.0705,bcu,NVSS J073948+174304
4FGL J0739.8-6722,114.9550,-67.3684,   9.323,2.9115E-10,3.4439E-12,PowerLaw,  2.2618,  2.3587, -0.0840,bcu,1RXS J073928.1-672147
4FGL J0740.0-0753,115.0209, -7.8985,   5.010,1.7972E-10,3.0226E-12,PowerLaw,  2.6033,  2.5886,  0.0428,bcu,PMN J0739-0747
4FGL J0740.4+7300,115.1108, 73.0061,   3.479,2.2261E-11,2.4447E-12,PowerLaw,  3.6281,  3.7085, -0.1695,bcu,NVSS J074111+725822
4FGL J0740.9+3203,115.2335, 32.0581,   6.833,1.8747E-10,2.5810E-12,PowerLaw,  2.4403,  2.4700, -0.0325,bll,LEDA 1979979
4FGL J0741.0+6618,115.2539, 66.3123,  18.342,4.9539E-10,3.1584E-12,PLSuperExpCutoff,  2.2638,  2.0065,  0.3286,PSR,PSR J0740+6620
4FGL J0741.0+3226,115.2604, 32.4389,   5.261,5.2202E-11,8.4540E-13,PowerLaw,  1.5474,  1.3246,  0.3244,bll,NVSS J074054+322600
4FGL J0741.0-5226,115.2727,-52.4425,   4.690,8.8832E-11,1.1765E-12,PowerLaw,  1.7225,  1.7666, -0.0676, , 
4FGL J0741.2-5140,115.3095,-51.6741,   4.395,1.7463E-10,3.2999E-12,PowerLaw,  2.6844,  2.7001,  0.1931,bcu,PMN J0740-5137
4FGL J0741.4-4709,115.3556,-47.1636,   8.178,2.9766E-10,4.9074E-12,PowerLaw,  2.5887,  2.5827,  0.1099,fsrq,PMN J0741-4709
4FGL J0742.1+4902,115.5361, 49.0428,   5.102,1.2779E-10,1.5157E-12,PowerLaw,  2.2662,  1.9210,  0.3818,fsrq,GB6 J0742+4900
4FGL J0742.6+5443,115.6715, 54.7270,  66.114,2.2676E-09,2.3923E-11,LogParabola,  2.3201,  2.2238,  0.0846,fsrq,GB6 J0742+5444
4FGL J0742.8-2822,115.7091,-28.3814,  23.811,2.0183E-09,1.5089E-11,PLSuperExpCutoff,  2.3698,  2.3634,  0.3280,PSR,PSR J0742-2822
4FGL J0742.9-5242,115.7400,-52.7033,   6.689,2.8305E-10,4.6899E-12,LogParabola,  2.6754,  2.8095,  0.3053,bcu,PMN J0742-5241
4FGL J0743.0-5622,115.7698,-56.3768,   6.871,1.9802E-10,3.9742E-12,PowerLaw,  2.7240,  2.6834,  0.1559,fsrq,PMN J0743-5619
4FGL J0743.1+1713,115.7753, 17.2198,   9.516,2.8346E-10,3.2418E-12,PowerLaw,  2.1972,  2.1885,  0.0143,bll,TXS 0740+173
4FGL J0743.2+4034,115.8002, 40.5782,   4.725,5.9522E-11,2.2776E-12,PowerLaw,  3.0971,  3.0610,  0.0953, , 
4FGL J0743.3-4912c,115.8340,-49.2143,   6.537,2.7599E-10,3.7837E-12,PowerLaw,  2.4363,  2.4650,  0.1250,bcu,MRC 0741-490
4FGL J0743.6-3805,115.9062,-38.0937,   4.698,2.6181E-10,3.9533E-12,PowerLaw,  2.5206,  2.4557,  0.0951,bcu,PMN J0743-3804
4FGL J0744.0-2525,116.0141,-25.4320,  29.914,2.7994E-09,1.6785E-11,LogParabola,  2.3407,  2.0790,  0.4188,bin,1FGL J0744.1-2523
4FGL J0744.1+7434,116.0345, 74.5778,  20.420,4.2208E-10,4.8741E-12,PowerLaw,  1.9056,  1.9455, -0.0323,bll,MS 0737.9+7441
4FGL J0744.2-6918,116.0546,-69.3034,   6.437,1.9450E-10,2.8986E-12,PowerLaw,  2.5098,  2.4514,  0.0633,bcu,PKS 0744-691
4FGL J0744.4-1403,116.1170,-14.0513,   4.679,1.8194E-10,3.7170E-12,PowerLaw,  2.7354,  2.7297,  0.3632, , 
4FGL J0744.9-4028,116.2485,-40.4675,  11.367,6.9895E-10,3.3283E-12,LogParabola,  2.2317,  1.7996,  0.6177, , 
4FGL J0745.4-2447,116.3619,-24.7995,   4.194,2.2760E-10,6.6585E-12,PowerLaw,  2.9499,  2.8614,  0.3523,bcu,PMN J0745-2451
4FGL J0746.0-0039,116.5246, -0.6543,   3.832,9.4290E-11,2.4299E-12,PowerLaw,  2.8771,  2.8730,  0.0126,fsrq,PKS 0743-006
4FGL J0746.3-0225,116.5985, -2.4280,  15.255,4.3320E-10,5.1404E-12,PowerLaw,  1.8574,  1.7647,  0.0772,bcu,2MASS J07462703-0225492
4FGL J0746.4+2546,116.6021, 25.7678,  14.994,2.3918E-10,6.6904E-12,LogParabola,  2.8590,  2.6237,  0.2597,fsrq,B2 0743+25
4FGL J0746.5+2730,116.6276, 27.5153,   8.367,1.9819E-10,3.4231E-12,PowerLaw,  2.6224,  2.3998,  0.2436,fsrq,OI 272
4FGL J0746.5-0710,116.6316, -7.1804,  15.507,7.4748E-10,5.2338E-12,LogParabola,  2.1980,  2.0633,  0.2098,bcu,PMN J0746-0709
4FGL J0746.5-4113,116.6438,-41.2256,   5.493,2.2137E-10,2.6197E-12,PowerLaw,  2.2626,  2.2010,  0.0821, , 
4FGL J0746.6-4754,116.6694,-47.9155,  29.569,1.1890E-09,1.3265E-11,PowerLaw,  2.0097,  1.9433,  0.0653,bll,PMN J0746-4755
4FGL J0747.2-0736,116.8101, -7.6092,   6.361,1.9959E-10,2.2170E-12,PowerLaw,  2.0654,  1.9909,  0.0525, , 
4FGL J0747.2+4529,116.8224, 45.4988,   5.329,1.3573E-10,1.5086E-12,PowerLaw,  2.0816,  1.7934,  0.2852,bcu,NVSS J074654+453231
4FGL J0747.3-3310,116.8328,-33.1778,  21.054,1.6991E-09,2.1011E-11,PowerLaw,  2.3250,  2.3223,  0.0064,bll,PKS 0745-330
4FGL J0747.5+0905,116.8760,  9.0911,  11.601,2.8257E-10,3.1431E-12,PowerLaw,  2.0324,  2.0067,  0.0351,bll,RX J0747.3+0905
4FGL J0747.5-4927,116.8817,-49.4608,  11.693,4.3052E-10,5.0477E-12,PowerLaw,  2.2470,  2.2256,  0.0447,bcu,2MASS J07472476-4926332
4FGL J0748.0-1638,117.0059,-16.6437,  15.129,6.4241E-10,9.4053E-12,LogParabola,  2.6185,  2.5375,  0.1518,bcu,TXS 0745-165
4FGL J0748.3+8511,117.0818, 85.1967,  13.535,2.2435E-10,2.5283E-12,LogParabola,  1.7187,  1.5107,  0.1803,bcu,NVSS J074715+851208
4FGL J0748.3+4928,117.0824, 49.4748,   7.584,1.9427E-10,2.5155E-12,PowerLaw,  2.3787,  2.2515,  0.1321,bcu,NVSS J074837+493040
4FGL J0748.6+2400,117.1638, 24.0166,  19.702,6.7506E-10,8.4455E-12,PowerLaw,  2.3394,  2.2909,  0.0611,fsrq,OI 275
4FGL J0749.0-3904,117.2670,-39.0709,   5.477,2.7194E-10,3.0871E-12,PowerLaw,  2.1786,  2.1368,  0.0730,bcu,NVSS J074915-390336
4FGL J0749.0-2956,117.2727,-29.9480,   5.992,2.7346E-10,3.0375E-12,PowerLaw,  2.0610,  2.0623, -0.0055,bcu,NVSS J074913-295658
4FGL J0749.2+2314,117.3217, 23.2337,   7.118,1.5990E-10,1.8173E-12,PowerLaw,  1.9420,  1.9556, -0.0198,bll,RX J0749.2+2313
4FGL J0749.3+4453,117.3482, 44.8918,  17.946,4.9377E-10,5.8450E-12,PowerLaw,  2.2630,  2.1795,  0.1265,bcu,SDSS J074916.88+445232.1
4FGL J0749.4+1058,117.3728, 10.9781,  12.001,3.6731E-10,4.7406E-12,PowerLaw,  2.3752,  2.3714,  0.0058,bcu,TXS 0746+110
4FGL J0749.6+1324,117.4189, 13.4075,  11.214,4.1927E-10,2.3603E-12,LogParabola,  2.3393,  1.9616,  0.5141,bcu,SDSS J074935.95+132156.0
4FGL J0749.7+7450,117.4310, 74.8463,   8.598,1.7972E-10,1.9998E-12,PowerLaw,  2.0949,  2.1633, -0.0596,bll,RX J0749.4+7451
4FGL J0749.8-4420,117.4688,-44.3445,   6.093,3.1025E-10,1.5041E-12,LogParabola,  2.3313,  2.1652,  0.6491, , 
4FGL J0749.9+1823,117.4853, 18.3870,   5.774,2.2697E-10,3.4328E-12,PowerLaw,  2.5220,  2.4689,  0.0608,fsrq,TXS 0747+185
4FGL J0750.0+7140,117.5165, 71.6684,   4.526,8.6979E-11,1.8501E-12,PowerLaw,  2.7611,  3.0751, -0.1343, , 
4FGL J0750.5-7519,117.6457,-75.3253,   4.106,1.4568E-10,1.6494E-12,PowerLaw,  2.1713,  2.0835,  0.4355, , 
4FGL J0750.8+1229,117.7010, 12.4940,  19.995,6.1778E-10,9.2831E-12,PowerLaw,  2.5167,  2.5059,  0.0754,fsrq,OI 280
4FGL J0751.0+7908,117.7678, 79.1394,  24.491,6.3207E-10,4.5520E-12,LogParabola,  2.2284,  1.9724,  0.2056,bcu,JVAS J0750+7909
4FGL J0751.0-5131,117.7685,-51.5288,  26.659,1.3061E-09,1.3276E-11,LogParabola,  2.4294,  2.3036,  0.1597,bcu,PMN J0751-5134
4FGL J0751.2+1808,117.8024, 18.1411,  34.476,1.9887E-09,9.6411E-12,PLSuperExpCutoff,  2.0744,  2.1355,  0.7267,PSR,PSR J0751+1807
4FGL J0751.4-0421,117.8642, -4.3607,   8.803,2.6160E-10,2.9058E-12,PowerLaw,  2.0600,  1.7630,  0.2721,bcu,PMN J0751-0421
4FGL J0751.4+2655,117.8664, 26.9275,   4.715,1.1308E-10,1.2577E-12,PowerLaw,  2.0906,  1.9106,  0.4298,bcu,MG2 J075139+2657
4FGL J0752.0-2931,118.0134,-29.5264,   9.937,8.4148E-10,4.7671E-12,LogParabola,  2.5346,  2.1705,  0.7162, , 
4FGL J0752.2+3313,118.0554, 33.2320,  38.647,1.2166E-09,1.4359E-11,LogParabola,  2.4339,  2.3091,  0.1191,fsrq,OI 380
4FGL J0752.3-1631,118.0914,-16.5318,  15.090,5.4004E-10,6.0355E-12,PowerLaw,  1.9999,  1.8785,  0.1391,bcu,NVSS J075223-163340
4FGL J0753.0+5353,118.2530, 53.8891,  40.398,1.1867E-09,1.3313E-11,PowerLaw,  2.1404,  2.0951,  0.0490,bll,4C +54.15
4FGL J0753.1-2624c,118.2895,-26.4008,   4.992,3.4932E-10,2.7369E-12,LogParabola,  2.6253,  2.3994,  0.9644, , 
4FGL J0753.9+0923,118.4907,  9.3904,   8.402,2.7597E-10,2.2232E-12,LogParabola,  2.3866,  2.4642,  0.3240,bcu,TXS 0751+095
4FGL J0754.0+0451,118.5213,  4.8565,  11.660,2.7647E-10,3.1393E-12,PowerLaw,  1.9445,  1.7600,  0.1850,bcu,GB6 J0754+0452
4FGL J0754.4-1148,118.6105,-11.8052,  38.025,2.0200E-09,1.7823E-11,LogParabola,  2.1334,  2.0311,  0.0892,bll,TXS 0752-116
4FGL J0754.7+4823,118.6929, 48.3932,  45.078,1.5870E-09,1.3949E-11,LogParabola,  2.0982,  1.9825,  0.0861,bll,GB1 0751+485
4FGL J0754.9-3953,118.7409,-39.8951,  11.018,6.1673E-10,2.7133E-12,LogParabola,  2.1889,  2.0309,  0.9998, , 
4FGL J0755.6+1855,118.9100, 18.9240,   4.199,1.1365E-10,1.3055E-12,PowerLaw,  2.2073,  2.1972,  0.0062, , 
4FGL J0755.9-0515,118.9794, -5.2618,   7.591,1.7382E-10,4.5345E-12,PowerLaw,  2.8842,  2.8677,  0.0475, , 
4FGL J0756.3-6431,119.0845,-64.5187,   8.092,1.9815E-10,2.2093E-12,PowerLaw,  2.0136,  2.0042,  0.0084,bll,SUMSS J075625-643031
4FGL J0757.1-3729,119.2835,-37.4955,   5.639,2.1433E-10,2.5934E-12,PowerLaw,  1.8284,  1.7087,  0.1915,bll,NVSS J075714-372734
4FGL J0757.1+0956,119.2856,  9.9491,  40.257,1.5974E-09,1.7968E-11,PowerLaw,  2.1505,  2.1239,  0.0387,bll,PKS 0754+100
4FGL J0757.9+7304,119.4823, 73.0814,   4.211,7.5127E-11,8.3667E-13,PowerLaw,  2.0214,  1.7349,  0.2420, , 
4FGL J0757.9-1514,119.4841,-15.2348,   5.785,2.8790E-10,3.9884E-12,LogParabola,  2.5997,  2.9760,  0.4117, , 
4FGL J0758.1+1134,119.5372, 11.5669,   8.263,2.3075E-10,2.7366E-12,PowerLaw,  2.2661,  2.2473,  0.0420,fsrq,TXS 0755+117
4FGL J0758.7+3746,119.6893, 37.7776,   5.611,1.3853E-10,1.5854E-12,PowerLaw,  2.1988,  2.1135,  0.0800,rdg,NGC 2484
4FGL J0758.8-1450,119.7005,-14.8370,  20.577,1.1431E-09,5.5722E-12,LogParabola,  2.2280,  1.8493,  0.5848, , 
4FGL J0758.9+2703,119.7258, 27.0653,  17.545,4.7810E-10,5.3844E-12,PowerLaw,  2.1547,  2.1030,  0.0521,bll,SDSS J075846.99+270515.5
4FGL J0759.6+1321,119.9004, 13.3627,  12.387,2.5073E-10,3.1097E-12,PowerLaw,  1.7959,  1.6624,  0.1058,bll,SDSS J075936.13+132117.8
4FGL J0800.1-5531,120.0430,-55.5264,   3.920,1.6165E-10,2.2950E-12,PowerLaw,  2.4683,  2.4695,  0.0216, , 
4FGL J0800.3+5611,120.0813, 56.1888,   8.676,1.6750E-10,1.8705E-12,PowerLaw,  2.0040,  1.8933,  0.1335,bcu,1RXS J080017.3+561116
4FGL J0800.4-2257,120.1113,-22.9572,   9.328,5.1777E-10,3.8031E-12,LogParabola,  2.4265,  1.9123,  0.3974,bcu,PMN J0800-2302
4FGL J0800.5+3715,120.1428, 37.2589,   6.884,2.2519E-10,9.2108E-13,LogParabola,  2.3620,  2.2052,  0.9998, , 
4FGL J0800.7-1059,120.1995,-10.9892,   8.137,2.6695E-10,3.7091E-12,PowerLaw,  2.4488,  2.3278,  0.1661, , 
4FGL J0800.9+0733,120.2262,  7.5509,   8.269,1.4853E-10,1.1462E-12,LogParabola,  1.8320,  1.4214,  0.6096, , 
4FGL J0800.9+4401,120.2457, 44.0181,  13.222,3.1833E-10,3.6055E-12,PowerLaw,  2.1723,  2.0453,  0.1350,bll,B3 0757+441
4FGL J0801.1+1335,120.2789, 13.5853,   4.299,1.1743E-10,1.3471E-12,PowerLaw,  2.2041,  2.1796,  0.0590,bll,NVSS J080115+133643
4FGL J0801.1+6444,120.2933, 64.7438,   9.785,1.9424E-10,2.1575E-12,PowerLaw,  2.0616,  2.0459,  0.0148,bll,RX J0801.0+6444
4FGL J0801.3+6631,120.3311, 66.5331,   6.886,1.3934E-10,2.2090E-12,PowerLaw,  2.5591,  2.3758,  0.1999,bcu,GB6 J0801+6639
4FGL J0801.3-0617,120.3390, -6.2999,   5.737,1.9703E-10,2.9798E-12,PowerLaw,  2.5219,  2.5159,  0.0274, , 
4FGL J0802.0+1006,120.5075, 10.1117,  10.951,2.7733E-10,3.0906E-12,PowerLaw,  2.0167,  1.9563,  0.1096,bll,NVSS J080159+100535
4FGL J0802.1-5612,120.5456,-56.2012,  21.528,1.1962E-09,6.1199E-12,LogParabola,  2.3592,  1.9770,  0.7595, , 
4FGL J0802.3-0942,120.5752, -9.7139,  17.739,5.3956E-10,6.1818E-12,PowerLaw,  1.9225,  1.8706,  0.0446,bcu,WISEA J080215.63-094250.9
4FGL J0803.0+2439,120.7508, 24.6583,   5.008,1.0814E-10,1.2179E-12,PowerLaw,  1.9690,  2.0792, -0.0873,bll,NVSS J080307+243749
4FGL J0803.2-2522,120.8182,-25.3812,   4.547,1.8289E-10,2.1016E-12,PowerLaw,  2.2080,  2.2083, -0.0182, , 
4FGL J0803.2-0337,120.8247, -3.6189,  28.179,9.8304E-10,1.0974E-11,PowerLaw,  2.0061,  1.9902,  0.0162,fsrq,TXS 0800-034
4FGL J0803.5+2046,120.8883, 20.7678,   6.694,1.9551E-10,1.4995E-12,LogParabola,  2.5077,  1.9991,  0.7702,bcu,GB6 B0800+2046
4FGL J0804.0-3629,121.0076,-36.4854,  21.155,1.0890E-09,9.7390E-12,LogParabola,  1.9161,  1.6684,  0.2280,bll,NVSS J080405-362919
4FGL J0804.5+0414,121.1328,  4.2393,  11.373,3.1123E-10,4.5374E-12,PowerLaw,  2.4914,  2.4514,  0.0949,bcu,TXS 0802+043
4FGL J0804.9-0624,121.2325, -6.4056,  14.024,4.2839E-10,4.9691E-12,PowerLaw,  1.8968,  1.7703,  0.1142,bcu,1RXS J080458.3-062432
4FGL J0805.0+6746,121.2519, 67.7678,   5.600,1.0130E-10,1.1271E-12,PowerLaw,  2.0941,  1.8251,  0.4507,bcu,GB6 J0805+6745
4FGL J0805.1+7744,121.2891, 77.7441,   8.744,1.5413E-10,3.0603E-12,PowerLaw,  2.7170,  2.7957, -0.0742,bcu,WN B0759.6+7754
4FGL J0805.2-0110,121.3004, -1.1810,  19.346,5.7584E-10,6.9349E-12,LogParabola,  2.4797,  2.3485,  0.1330,fsrq,PKS B0802-010
4FGL J0805.3-7425,121.3332,-74.4304,   4.242,1.3217E-10,1.5076E-12,PowerLaw,  2.1910,  1.9570,  0.3185, , 
4FGL J0805.4+6147,121.3557, 61.7937,  18.308,2.9046E-10,6.7050E-12,LogParabola,  2.7967,  2.6348,  0.1845,fsrq,TXS 0800+618
4FGL J0805.4+7534,121.3616, 75.5766,  49.695,1.3160E-09,1.5651E-11,PowerLaw,  1.8539,  1.8220,  0.0248,bll,RX J0805.4+7534
4FGL J0805.8-2331,121.4651,-23.5330,   5.332,2.0691E-10,2.3376E-12,PowerLaw,  2.1648,  2.1748,  0.0723,bcu,NVSS J080604-233333
4FGL J0805.9+3834,121.4877, 38.5725,   9.525,2.2179E-10,2.4844E-12,PowerLaw,  2.1342,  2.1168,  0.0243,bll,NVSS J080551+383538
4FGL J0806.1-0458,121.5390, -4.9792,   4.126,1.2212E-10,1.3829E-12,PowerLaw,  2.1717,  1.6196,  0.8864,bcu,CRATES J080608.79-045411.4
4FGL J0806.5+4503,121.6284, 45.0605,   6.926,1.4869E-10,2.5132E-12,PowerLaw,  2.6069,  2.4926,  0.1276,fsrq,B3 0803+452
4FGL J0806.5+5930,121.6497, 59.5142,  13.857,2.7945E-10,3.1259E-12,PowerLaw,  1.9957,  2.0184, -0.0176,bll,SBS 0802+596
4FGL J0806.8+5659,121.7113, 56.9899,   4.430,8.4358E-11,9.5827E-13,PowerLaw,  1.9434,  1.7302,  0.1716, , 
4FGL J0806.9-2151,121.7403,-21.8513,   5.779,1.9130E-10,2.1389E-12,PowerLaw,  2.1257,  2.0823,  0.1356,bcu,TXS 0804-217
4FGL J0807.0-6102,121.7564,-61.0401,   7.856,2.9856E-10,1.6943E-12,LogParabola,  2.2091,  1.9436,  0.3737,bcu,PMN J0806-6101
4FGL J0807.1-0541,121.7798, -5.6842,  31.764,1.4216E-09,1.2471E-11,LogParabola,  2.1818,  2.1000,  0.0999,bll,PKS 0804-05
4FGL J0807.2+3312,121.8070, 33.2122,   4.478,1.0183E-10,1.1583E-12,PowerLaw,  2.1839,  2.0786,  0.2911, , 
4FGL J0807.2-7630,121.8175,-76.5089,   8.840,2.6192E-10,2.9891E-12,PowerLaw,  2.1922,  2.1165,  0.0825,bcu,PMN J0807-7629
4FGL J0807.3-1954,121.8376,-19.9160,   4.559,1.6116E-10,1.8205E-12,PowerLaw,  2.1644,  2.1710,  0.0704,bcu,NVSS J080722-195218
4FGL J0807.7-1206,121.9337,-12.1043,   5.796,1.6864E-10,3.1224E-12,PowerLaw,  2.6707,  2.6617,  0.0148,bcu,CRATES J080736.06-120745.9
4FGL J0808.2-0751,122.0650, -7.8556,  94.421,6.2037E-09,5.9928E-11,LogParabola,  2.2190,  2.1119,  0.0833,fsrq,PKS 0805-07
4FGL J0808.3-5121,122.0794,-51.3547,   4.775,2.5676E-10,3.2962E-12,PowerLaw,  2.3693,  2.3814,  0.1000, , 
4FGL J0808.5+4950,122.1299, 49.8338,  11.439,1.8147E-10,4.8959E-12,PowerLaw,  2.9037,  2.8321,  0.1204,fsrq,OJ 508
4FGL J0809.3+4053,122.3300, 40.8954,   9.465,2.1784E-10,3.5889E-12,PowerLaw,  2.5881,  2.4982,  0.1034,fsrq,S4 0805+41
4FGL J0809.5-4714,122.3782,-47.2453,   7.007,3.4943E-10,4.9125E-12,PowerLaw,  2.4595,  2.3957,  0.1016,unk,Gamma02 Velorum
4FGL J0809.5+5341,122.3791, 53.6876,  35.388,1.0951E-09,1.0188E-11,LogParabola,  2.2919,  2.1646,  0.1129,fsrq,87GB 080551.6+535010
4FGL J0809.6+3455,122.4215, 34.9252,  12.303,2.2791E-10,2.8219E-12,PowerLaw,  1.7981,  1.7923,  0.0059,bll,B2 0806+35
4FGL J0809.8+0507,122.4532,  5.1313,   7.703,7.2950E-11,3.0018E-12,LogParabola,  2.8287,  2.8151,  0.8580, , 
4FGL J0809.8+5218,122.4617, 52.3143,  93.653,4.0085E-09,4.2899E-11,LogParabola,  1.8765,  1.8112,  0.0326,BLL,1ES 0806+524
4FGL J0810.0-0505,122.5079, -5.0987,   4.362,1.2709E-10,1.4303E-12,PowerLaw,  2.1523,  1.6742,  0.5511, , 
4FGL J0810.9-4926,122.7287,-49.4364,   4.159,1.8570E-10,2.4965E-12,PowerLaw,  2.4174,  2.4119,  0.0624,bcu,PKS 0809-492
4FGL J0811.0-7529,122.7513,-75.4982,  55.674,2.4535E-09,2.2995E-11,LogParabola,  1.9303,  1.8115,  0.0762,bll,PMN J0810-7530
4FGL J0811.0-5636,122.7673,-56.6073,   4.155,1.8604E-10,2.7667E-12,PowerLaw,  2.5081,  2.3337,  0.1418, , 
4FGL J0811.4+0146,122.8610,  1.7756,  70.058,3.7815E-09,3.4787E-11,LogParabola,  2.0920,  2.0054,  0.0688,bll,OJ 014
4FGL J0811.9+7847,122.9948, 78.7843,   4.786,9.4328E-11,1.3190E-12,PowerLaw,  2.4547,  1.4583,  0.6966,bcu,NVSS J081307+784308
4FGL J0812.0+0237,123.0094,  2.6285,  17.047,4.6714E-10,5.4218E-12,PowerLaw,  1.8957,  1.9292, -0.0247,bll,PMN J0811+0237
4FGL J0812.3+1143,123.0988, 11.7271,   4.635,1.1000E-10,1.7748E-12,PowerLaw,  2.5725,  2.4838,  0.1537,bll,GB6 J0812+1141
4FGL J0812.5+0711,123.1443,  7.1939,   5.861,1.3296E-10,2.3099E-12,PowerLaw,  2.6266,  2.6299, -0.0133,bcu,MG1 J081238+0712
4FGL J0812.6+2821,123.1562, 28.3574,   7.796,1.7518E-10,1.9534E-12,PowerLaw,  2.1110,  2.1440, -0.0487,bcu,RX J0812.5+2820
4FGL J0812.8+6507,123.2171, 65.1259,  10.789,2.4730E-10,2.7476E-12,PowerLaw,  2.0739,  2.0585,  0.0150,bll,GB6 J0812+6508
4FGL J0812.9+5555,123.2454, 55.9169,   7.996,1.6696E-10,1.8931E-12,PowerLaw,  2.1753,  2.1579,  0.0199,bll,NVSS J081251+555422
4FGL J0813.1-5049,123.2868,-50.8241,   4.781,2.4981E-10,3.6318E-12,PowerLaw,  2.4891,  2.4981,  0.1560, , 
4FGL J0813.7-0356,123.4294, -3.9498,   7.995,1.8396E-10,2.3192E-12,PowerLaw,  1.7761,  1.6268,  0.1826,bcu,NVSS J081338-035716
4FGL J0814.2-1013,123.5509,-10.2172,  24.141,1.0035E-09,1.1193E-11,PowerLaw,  2.1128,  2.0730,  0.0495,bll,NVSS J081411-101208
4FGL J0814.4+6926,123.6058, 69.4350,   3.828,3.9202E-11,5.7210E-13,PowerLaw,  1.6322,  1.6273,  0.2003,bcu,1RXS J081407.6+692549
4FGL J0814.4+2941,123.6104, 29.6857,   7.857,1.7478E-10,1.9588E-12,PowerLaw,  1.9872,  1.9329,  0.0718,bll,RX J0814.4+2941
4FGL J0814.5-2642,123.6266,-26.7026,   4.516,1.9034E-10,2.3471E-12,PowerLaw,  2.3214,  2.1724,  0.3085,bcu,AT20G J081427-264422
4FGL J0814.6+6430,123.6654, 64.5050,  48.615,1.6677E-09,1.9470E-11,PowerLaw,  2.2394,  2.2195,  0.0319,bll,GB6 J0814+6431
4FGL J0815.5+6554,123.8799, 65.9000,   4.814,6.4360E-11,7.9148E-13,PowerLaw,  1.8067,  1.6748,  0.1084, , 
